longitude,latitude,aod,k_id
73.48389793670712,35.66666666346539,0.0,73483567
73.53518485598178,35.66666666346539,0.0,73543567
73.52492747212685,35.66666666346539,0.0,73523567
73.39417846883671,35.658333330132805,0.0,73393566
73.36080933044794,35.66666666346539,0.0,73363567
73.34029456273808,35.66666666346539,0.0,73343567
73.38132409815782,35.66666666346539,0.0,73383567
73.350551946593,35.66666666346539,0.0,73353567
73.39158148201274,35.66666666346539,0.0,73393567
73.37106671430288,35.66666666346539,0.0,73373567
73.37872705087011,35.67499999679798,0.0,73383567
73.38898550565143,35.67499999679798,0.0,73393567
73.36846859608876,35.67499999679798,0.0,73373567
73.56595700754656,35.66666666346539,0.0,73573567
73.59672915911136,35.66666666346539,0.0,73603567
73.5762143914015,35.66666666346539,0.0,73583567
73.58647177525643,35.66666666346539,0.0,73593567
73.55312078215279,35.67499999679798,0.0,73553567
73.58389614649681,35.67499999679798,0.0,73583567
73.57363769171545,35.67499999679798,0.0,73573567
73.59415460127813,35.67499999679798,0.0,73593567
73.54286232737147,35.67499999679798,0.0,73543567
73.56337923693411,35.67499999679798,0.0,73563567
73.25059008167014,35.658333330132805,0.0,73253566
73.23772072418878,35.66666666346539,0.0,73243567
73.2479781080437,35.66666666346539,0.0,73253567
73.22746334033384,35.66666666346539,0.0,73233567
73.25823549189863,35.66666666346539,0.0,73263567
73.22485022915006,35.67499999679798,0.0,73223567
73.25562559349407,35.67499999679798,0.0,73263567
73.2351086839314,35.67499999679798,0.0,73243567
73.24536713871274,35.67499999679798,0.0,73253567
73.24275717366432,35.683333330130566,0.0,73243568
73.20171906907058,35.683333330130566,0.0,73203568
73.22223812136744,35.683333330130566,0.0,73223568
73.21197859521901,35.683333330130566,0.0,73213568
73.25301669981276,35.683333330130566,0.0,73253568
73.23249764751587,35.683333330130566,0.0,73233568
73.2966594126194,35.67499999679798,0.0,73303567
73.31717632218206,35.67499999679798,0.0,73323567
73.27614250305675,35.67499999679798,0.0,73283567
73.26588404827541,35.67499999679798,0.0,73273567
73.30691786740074,35.67499999679798,0.0,73313567
73.32743477696341,35.67499999679798,0.0,73333567
73.29405480440649,35.683333330130566,0.0,73293568
73.32483338285179,35.683333330130566,0.0,73323568
73.31457385670336,35.683333330130566,0.0,73313568
73.28379527825807,35.683333330130566,0.0,73283568
73.26327622596119,35.683333330130566,0.0,73263568
73.20936641901639,35.69166666346315,0.0,73213569
73.22988761492921,35.69166666346315,0.0,73233569
73.24014821288564,35.69166666346315,0.0,73243569
73.26066940879848,35.69166666346315,0.0,73263569
73.25040881084206,35.69166666346315,0.0,73253569
73.21962701697281,35.69166666346315,0.0,73223569
73.2478019265695,35.69999999679574,0.0,73253570
73.21701691595311,35.69999999679574,0.0,73223570
73.20675524574763,35.69999999679574,0.0,73213570
73.30431433055493,35.683333330130566,0.0,73303568
73.27353575210964,35.683333330130566,0.0,73273568
73.33249359449339,35.69166666346315,0.0,73333569
73.28119060471131,35.69166666346315,0.0,73283569
73.32223299653697,35.69166666346315,0.0,73323569
73.30171180062413,35.69166666346315,0.0,73303569
73.29145120266774,35.69166666346315,0.0,73293569
73.2709300067549,35.69166666346315,0.0,73273569
73.31197239858055,35.69166666346315,0.0,73313569
73.26832526698043,35.69999999679574,0.0,73273570
73.18884522310354,35.69166666346315,0.0,73193569
73.19910582105996,35.69166666346315,0.0,73203569
73.19649357554216,35.69999999679574,0.0,73203570
73.17597023513126,35.69999999679574,0.0,73183570
73.30937194780226,35.69999999679574,0.0,73313570
73.31963361800773,35.69999999679574,0.0,73323570
73.2991102775968,35.69999999679574,0.0,73303570
73.27858693718588,35.69999999679574,0.0,73283570
73.28884860739134,35.69999999679574,0.0,73293570
73.32989528821318,35.69999999679574,0.0,73333570
73.30677250435717,35.70833333012833,0.0,73313571
73.32729799014868,35.70833333012833,0.0,73333571
73.26572153277415,35.70833333012833,0.0,73273571
73.29650976146142,35.70833333012833,0.0,73303571
73.18623190533671,35.69999999679574,0.0,73193570
73.18361958960813,35.70833333012833,0.0,73183571
73.1630941038166,35.70833333012833,0.0,73163571
73.19388233250386,35.70833333012833,0.0,73193571
73.17335684671237,35.70833333012833,0.0,73173571
73.17074445987689,35.71666666346091,0.0,73173572
73.4428684012874,35.66666666346539,0.0,73443567
73.41976086999543,35.67499999679798,0.0,73423567
73.4095024152141,35.67499999679798,0.0,73413567
73.4402777795581,35.67499999679798,0.0,73443567
73.43001932477675,35.67499999679798,0.0,73433567
73.45053623433945,35.67499999679798,0.0,73453567
73.46079468912077,35.67499999679798,0.0,73463567
73.44794769663302,35.683333330130566,0.0,73453568
73.43768817048459,35.683333330130566,0.0,73443568
73.41716911818773,35.683333330130566,0.0,73423568
73.51467008827191,35.66666666346539,0.0,73513567
73.49415532056206,35.66666666346539,0.0,73493567
73.53260387259013,35.67499999679798,0.0,73533567
73.48131159868345,35.67499999679798,0.0,73483567
73.50182850824613,35.67499999679798,0.0,73503567
73.49157005346477,35.67499999679798,0.0,73493567
73.47105314390211,35.67499999679798,0.0,73473567
73.51208696302747,35.67499999679798,0.0,73513567
73.5223454178088,35.67499999679798,0.0,73523567
73.48898580122679,35.683333330130566,0.0,73493568
73.35821014130742,35.67499999679798,0.0,73363567
73.33769323174475,35.67499999679798,0.0,73343567
73.34795168652609,35.67499999679798,0.0,73353567
73.39924396043277,35.67499999679798,0.0,73403567
73.36587148744555,35.683333330130566,0.0,73373568
73.35561196129711,35.683333330130566,0.0,73363568
73.33509290900024,35.683333330130566,0.0,73343568
73.37613101359398,35.683333330130566,0.0,73383568
73.38639053974244,35.683333330130566,0.0,73393568
73.34535243514868,35.683333330130566,0.0,73353568
73.5197643796721,35.683333330130566,0.0,73523568
73.49924532737522,35.683333330130566,0.0,73503568
73.54028343196897,35.683333330130566,0.0,73543568
73.47872627507834,35.683333330130566,0.0,73483568
73.50950485352368,35.683333330130566,0.0,73513568
73.53002390582054,35.683333330130566,0.0,73533568
73.53770555362175,35.69166666346315,0.0,73543569
73.51718435770893,35.69166666346315,0.0,73523569
73.52744495566533,35.69166666346315,0.0,73533569
73.48640256383966,35.69166666346315,0.0,73493569
73.45820722278148,35.683333330130566,0.0,73463568
73.46846674892991,35.683333330130566,0.0,73473568
73.42742864433616,35.683333330130566,0.0,73433568
73.40690959203931,35.683333330130566,0.0,73413568
73.42483897610116,35.69166666346315,0.0,73423569
73.40431778018834,35.69166666346315,0.0,73403569
73.44536017201398,35.69166666346315,0.0,73453569
73.4556207699704,35.69166666346315,0.0,73463569
73.41457837814474,35.69166666346315,0.0,73413569
73.43509957405756,35.69166666346315,0.0,73443569
73.39665006589087,35.683333330130566,0.0,73403568
73.39405718223192,35.69166666346315,0.0,73393569
73.38379658427547,35.69166666346315,0.0,73383569
73.3427541924498,35.69166666346315,0.0,73343569
73.36327538836265,35.69166666346315,0.0,73363569
73.35301479040623,35.69166666346315,0.0,73353569
73.37353598631907,35.69166666346315,0.0,73373569
73.39146530944595,35.69999999679574,0.0,73393570
73.36068029882956,35.69999999679574,0.0,73363570
73.37094196903503,35.69999999679574,0.0,73373570
73.49666316179606,35.69166666346315,0.0,73503569
73.47614196588324,35.69166666346315,0.0,73483569
73.50692375975248,35.69166666346315,0.0,73513569
73.53512869232244,35.69999999679574,0.0,73543570
73.50434368170605,35.69999999679574,0.0,73503570
73.47355867108966,35.69999999679574,0.0,73473570
73.48382034129513,35.69999999679574,0.0,73483570
73.524867022117,35.69999999679574,0.0,73523570
73.51460535191151,35.69999999679574,0.0,73513570
73.49408201150058,35.69999999679574,0.0,73493570
73.46588136792683,35.69166666346315,0.0,73473569
73.4119886498569,35.69999999679574,0.0,73413570
73.45303533067872,35.69999999679574,0.0,73453570
73.46329700088418,35.69999999679574,0.0,73463570
73.43251199026781,35.69999999679574,0.0,73433570
73.42225032006236,35.69999999679574,0.0,73423570
73.44277366047326,35.69999999679574,0.0,73443570
73.40172697965143,35.69999999679574,0.0,73403570
73.46071364779348,35.70833333012833,0.0,73463571
73.440188162002,35.70833333012833,0.0,73443571
73.34015695841865,35.69999999679574,0.0,73343570
73.35041862862411,35.69999999679574,0.0,73353570
73.3812036392405,35.69999999679574,0.0,73383570
73.38887444752321,35.70833333012833,0.0,73393571
73.37861170462746,35.70833333012833,0.0,73383571
73.36834896173171,35.70833333012833,0.0,73373571
73.39913719041897,35.70833333012833,0.0,73403571
73.35808621883595,35.70833333012833,0.0,73363571
73.33756073304443,35.70833333012833,0.0,73343571
73.34782347594019,35.70833333012833,0.0,73353571
73.47097639068923,35.70833333012833,0.0,73473571
73.49150187648075,35.70833333012833,0.0,73493571
73.5325528480638,35.70833333012833,0.0,73533571
73.51202736227228,35.70833333012833,0.0,73513571
73.481239133585,35.70833333012833,0.0,73483571
73.50176461937652,35.70833333012833,0.0,73503571
73.52229010516804,35.70833333012833,0.0,73523571
73.49918657275622,35.71666666346091,0.0,73503572
73.54024183686614,35.71666666346091,0.0,73543572
73.50945038878369,35.71666666346091,0.0,73513572
73.78140877725356,35.69999999679574,0.0,73783570
73.80193211766448,35.69999999679574,0.0,73803570
73.76088543684261,35.69999999679574,0.0,73763570
73.79938416335342,35.70833333012833,0.0,73803571
73.78912142045768,35.70833333012833,0.0,73793571
73.81990964914493,35.70833333012833,0.0,73823571
73.8301723920407,35.70833333012833,0.0,73833571
73.76859593466615,35.70833333012833,0.0,73773571
73.80964690624918,35.70833333012833,0.0,73813571
73.7788586775619,35.70833333012833,0.0,73783571
73.75062376663715,35.69999999679574,0.0,73753570
73.69675673439588,35.70833333012833,0.0,73703571
73.7583331917704,35.70833333012833,0.0,73763571
73.71728222018737,35.70833333012833,0.0,73723571
73.70701947729164,35.70833333012833,0.0,73713571
73.74807044887464,35.70833333012833,0.0,73753571
73.7378077059789,35.70833333012833,0.0,73743571
73.68649399150011,35.70833333012833,0.0,73693571
73.72754496308312,35.70833333012833,0.0,73733571
73.7044628933058,35.71666666346091,0.0,73703572
73.57617537314428,35.69999999679574,0.0,73583570
73.55565203273338,35.69999999679574,0.0,73563570
73.55307833385531,35.70833333012833,0.0,73553571
73.57360381964682,35.70833333012833,0.0,73573571
73.60439204833406,35.70833333012833,0.0,73603571
73.56334107675106,35.70833333012833,0.0,73563571
73.58386656254255,35.70833333012833,0.0,73583571
73.54281559095956,35.70833333012833,0.0,73543571
73.5941293054383,35.70833333012833,0.0,73593571
73.61208854905847,35.71666666346091,0.0,73613572
73.6659685057086,35.70833333012833,0.0,73673571
73.67367144522336,35.71666666346091,0.0,73673572
73.64287999714091,35.71666666346091,0.0,73643572
73.66340762919587,35.71666666346091,0.0,73663572
73.62235236508596,35.71666666346091,0.0,73623572
73.6531438131684,35.71666666346091,0.0,73653572
73.68393526125085,35.71666666346091,0.0,73683572
73.63261618111345,35.71666666346091,0.0,73633572
73.6813775546523,35.7249999967935,0.0,73683572
73.63005310664819,35.7249999967935,0.0,73633572
73.7968372375531,35.71666666346091,0.0,73803572
73.78657342152562,35.71666666346091,0.0,73793572
73.76604578947067,35.71666666346091,0.0,73773572
73.77630960549816,35.71666666346091,0.0,73783572
73.8071010535806,35.71666666346091,0.0,73813572
73.81736486960807,35.71666666346091,0.0,73823572
73.82762868563556,35.71666666346091,0.0,73833572
73.78402645066046,35.7249999967935,0.0,73783572
73.81482111946292,35.7249999967935,0.0,73813572
73.79429134026128,35.7249999967935,0.0,73793572
73.60182473303098,35.71666666346091,0.0,73603572
73.5607694689211,35.71666666346091,0.0,73563572
73.58129710097604,35.71666666346091,0.0,73583572
73.5915609170035,35.71666666346091,0.0,73593572
73.55050565289362,35.71666666346091,0.0,73553572
73.57103328494857,35.71666666346091,0.0,73573572
73.56846376904328,35.7249999967935,0.0,73573572
73.58899354824493,35.7249999967935,0.0,73593572
73.55819887944247,35.7249999967935,0.0,73563572
73.59925843784572,35.7249999967935,0.0,73603572
73.69419907727833,35.71666666346091,0.0,73693572
73.73525434138821,35.71666666346091,0.0,73743572
73.72499052536075,35.71666666346091,0.0,73723572
73.75578197344319,35.71666666346091,0.0,73763572
73.7455181574157,35.71666666346091,0.0,73753572
73.71472670933328,35.71666666346091,0.0,73713572
73.70190733385392,35.7249999967935,0.0,73703572
73.71217222345474,35.7249999967935,0.0,73713572
73.6916424442531,35.7249999967935,0.0,73693572
73.74296689225717,35.7249999967935,0.0,73743572
73.60952332744654,35.7249999967935,0.0,73613572
73.57872865864411,35.7249999967935,0.0,73583572
73.54793398984165,35.7249999967935,0.0,73553572
73.55562930830882,35.73333333012609,0.0,73563573
73.57616123554074,35.73333333012609,0.0,73583573
73.59669316277264,35.73333333012609,0.0,73603573
73.54536334469284,35.73333333012609,0.0,73553573
73.56589527192477,35.73333333012609,0.0,73573573
73.60695912638859,35.73333333012609,0.0,73613573
73.58642719915669,35.73333333012609,0.0,73593573
73.66084777545065,35.7249999967935,0.0,73663572
73.65058288584983,35.7249999967935,0.0,73653572
73.64031799624901,35.7249999967935,0.0,73643572
73.61978821704736,35.7249999967935,0.0,73623572
73.67111266505145,35.7249999967935,0.0,73673572
73.66855490808433,35.73333333012609,0.0,73673573
73.61722509000454,35.73333333012609,0.0,73623573
73.67882087170028,35.73333333012609,0.0,73683573
73.63775701723647,35.73333333012609,0.0,73643573
73.64802298085242,35.73333333012609,0.0,73653573
73.72243711305556,35.7249999967935,0.0,73723572
73.73270200265637,35.7249999967935,0.0,73733572
73.75323178185802,35.7249999967935,0.0,73753572
73.68908683531626,35.73333333012609,0.0,73693573
73.74041665339603,35.73333333012609,0.0,73743573
73.75068261701198,35.73333333012609,0.0,73753573
73.71988472616412,35.73333333012609,0.0,73723573
73.73015068978009,35.73333333012609,0.0,73733573
73.70961876254817,35.73333333012609,0.0,73713573
73.69935279893221,35.73333333012609,0.0,73703573
72.69228409112658,35.83333333011714,0.0,72693583
72.69992026225138,35.84166666344973,0.0,72703584
72.68964029615094,35.84166666344973,0.0,72693584
73.23754025636403,35.69999999679574,0.0,73243570
73.22727858615858,35.69999999679574,0.0,73233570
73.25806359677496,35.69999999679574,0.0,73263570
73.20414507539961,35.70833333012833,0.0,73203571
73.24519604698264,35.70833333012833,0.0,73253571
73.23493330408688,35.70833333012833,0.0,73233571
73.21440781829536,35.70833333012833,0.0,73213571
73.25545878987839,35.70833333012833,0.0,73263571
73.22467056119113,35.70833333012833,0.0,73223571
73.21179972398677,35.71666666346091,0.0,73213572
73.31703524725292,35.70833333012833,0.0,73323571
73.28624701856567,35.70833333012833,0.0,73293571
73.27598427566991,35.70833333012833,0.0,73283571
73.29391025220664,35.71666666346091,0.0,73293572
73.27338262015166,35.71666666346091,0.0,73273572
73.28364643617915,35.71666666346091,0.0,73283572
73.32470170028905,35.71666666346091,0.0,73323572
73.3144378842616,35.71666666346091,0.0,73313572
73.30417406823412,35.71666666346091,0.0,73303572
73.27078197061955,35.7249999967935,0.0,73273572
73.23232735604175,35.71666666346091,0.0,73233572
73.25285498809671,35.71666666346091,0.0,73253572
73.20153590795931,35.71666666346091,0.0,73203572
73.22206354001426,35.71666666346091,0.0,73223572
73.26311880412419,35.71666666346091,0.0,73263572
73.24259117206923,35.71666666346091,0.0,73243572
73.2399873018171,35.7249999967935,0.0,73243572
73.21945752261544,35.7249999967935,0.0,73223572
73.22972241221625,35.7249999967935,0.0,73233572
73.20919263301462,35.7249999967935,0.0,73213572
73.18100827590436,35.71666666346091,0.0,73183572
73.19127209193184,35.71666666346091,0.0,73193572
73.15021682782192,35.71666666346091,0.0,73153572
73.16048064384941,35.71666666346091,0.0,73163572
73.14760329540972,35.7249999967935,0.0,73153572
73.17839796421218,35.7249999967935,0.0,73183572
73.18866285381301,35.7249999967935,0.0,73193572
73.16813307461138,35.7249999967935,0.0,73173572
73.1373384058089,35.7249999967935,0.0,73143572
73.31184152902283,35.7249999967935,0.0,73313572
73.30157663942201,35.7249999967935,0.0,73303572
73.32210641862365,35.7249999967935,0.0,73323572
73.2913117498212,35.7249999967935,0.0,73293572
73.28104686022036,35.7249999967935,0.0,73283572
73.33237130822444,35.7249999967935,0.0,73333572
73.2989802179099,35.73333333012609,0.0,73303573
73.31951214514181,35.73333333012609,0.0,73323573
73.32977810875776,35.73333333012609,0.0,73333573
73.30924618152586,35.73333333012609,0.0,73313573
73.19892774341383,35.7249999967935,0.0,73203572
73.15786818501053,35.7249999967935,0.0,73163572
73.17578865451843,35.73333333012609,0.0,73183573
73.18605461813438,35.73333333012609,0.0,73193573
73.1552567272865,35.73333333012609,0.0,73163573
73.14499076367053,35.73333333012609,0.0,73143573
73.13472480005458,35.73333333012609,0.0,73133573
73.16552269090245,35.73333333012609,0.0,73173573
73.19632058175033,35.73333333012609,0.0,73203573
73.15264627066385,35.74166666345867,0.0,73153574
73.26051708101872,35.7249999967935,0.0,73263572
73.25025219141791,35.7249999967935,0.0,73253572
73.21685250898223,35.73333333012609,0.0,73223573
73.2476503998301,35.73333333012609,0.0,73253573
73.23738443621414,35.73333333012609,0.0,73243573
73.20658654536629,35.73333333012609,0.0,73213573
73.25791636344606,35.73333333012609,0.0,73263573
73.22711847259818,35.73333333012609,0.0,73233573
73.25531665139464,35.74166666345867,0.0,73263574
73.20398146102924,35.74166666345867,0.0,73203574
73.27844829067797,35.73333333012609,0.0,73283573
73.28871425429394,35.73333333012609,0.0,73293573
73.26818232706202,35.73333333012609,0.0,73273573
73.28611776561387,35.74166666345867,0.0,73293574
73.31691887983312,35.74166666345867,0.0,73323574
73.30665184176004,35.74166666345867,0.0,73313574
73.29638480368695,35.74166666345867,0.0,73303574
73.32718591790619,35.74166666345867,0.0,73333574
73.26558368946772,35.74166666345867,0.0,73273574
73.27585072754079,35.74166666345867,0.0,73283574
73.21424849910233,35.74166666345867,0.0,73213574
73.24504961332154,35.74166666345867,0.0,73253574
73.22451553717538,35.74166666345867,0.0,73223574
73.23478257524847,35.74166666345867,0.0,73233574
73.21164549296351,35.74999999679126,0.0,73213575
73.20137737999113,35.74999999679126,0.0,73203575
73.26298605782534,35.74999999679126,0.0,73263575
73.23218171890822,35.74999999679126,0.0,73233575
73.22191360593588,35.74999999679126,0.0,73223575
73.24244983188059,35.74999999679126,0.0,73243575
73.19371442295618,35.74166666345867,0.0,73193574
73.16291330873692,35.74166666345867,0.0,73163574
73.1834473848831,35.74166666345867,0.0,73183574
73.17318034681,35.74166666345867,0.0,73173574
73.14237923259077,35.74166666345867,0.0,73143574
73.17057304107402,35.74999999679126,0.0,73173575
73.13976870215693,35.74999999679126,0.0,73143575
73.18084115404639,35.74999999679126,0.0,73183575
73.16030492810165,35.74999999679126,0.0,73163575
73.19110926701877,35.74999999679126,0.0,73193575
73.45045090489774,35.70833333012833,0.0,73453571
73.40939993331473,35.70833333012833,0.0,73413571
73.41966267621049,35.70833333012833,0.0,73423571
73.42992541910624,35.70833333012833,0.0,73433571
73.45813130864629,35.71666666346091,0.0,73463572
73.41707604453639,35.71666666346091,0.0,73423572
73.43760367659134,35.71666666346091,0.0,73443572
73.42733986056386,35.71666666346091,0.0,73433572
73.44786749261883,35.71666666346091,0.0,73453572
73.40681222850888,35.71666666346091,0.0,73413572
73.47865894070124,35.71666666346091,0.0,73483572
73.51971420481117,35.71666666346091,0.0,73523572
73.52997802083864,35.71666666346091,0.0,73533572
73.48892275672874,35.71666666346091,0.0,73493572
73.47607976263589,35.7249999967935,0.0,73483572
73.53766910024082,35.7249999967935,0.0,73543572
73.48634465223672,35.7249999967935,0.0,73493572
73.5171393210392,35.7249999967935,0.0,73523572
73.52740421064,35.7249999967935,0.0,73533572
73.50687443143836,35.7249999967935,0.0,73513572
73.35549314837148,35.71666666346091,0.0,73363572
73.39654841248142,35.71666666346091,0.0,73403572
73.34522933234402,35.71666666346091,0.0,73353572
73.33496551631653,35.71666666346091,0.0,73333572
73.36575696439898,35.71666666346091,0.0,73373572
73.38628459645393,35.71666666346091,0.0,73393572
73.37602078042646,35.71666666346091,0.0,73383572
73.39396064582937,35.7249999967935,0.0,73393572
73.37343086662773,35.7249999967935,0.0,73373572
73.34263619782527,35.7249999967935,0.0,73343572
73.46839512467376,35.71666666346091,0.0,73473572
73.44528509383346,35.7249999967935,0.0,73453572
73.45554998343428,35.7249999967935,0.0,73463572
73.42475531463182,35.7249999967935,0.0,73423572
73.40422553543019,35.7249999967935,0.0,73403572
73.414490425031,35.7249999967935,0.0,73413572
73.43502020423266,35.7249999967935,0.0,73443572
73.46581487303509,35.7249999967935,0.0,73473572
